Timestamp,ECG
07/05/2018 10:47:40.298,2038
07/05/2018 10:47:40.302,2039
07/05/2018 10:47:40.306,2038
07/05/2018 10:47:40.310,2036
07/05/2018 10:47:40.314,2035
07/05/2018 10:47:40.318,2035
07/05/2018 10:47:40.322,2036
07/05/2018 10:47:40.326,2038
07/05/2018 10:47:40.330,2040
07/05/2018 10:47:40.334,2040
07/05/2018 10:47:40.338,2040
07/05/2018 10:47:40.342,2039
07/05/2018 10:47:40.346,2038
07/05/2018 10:47:40.350,2039
07/05/2018 10:47:40.354,2041
07/05/2018 10:47:40.358,2043
07/05/2018 10:47:40.362,2046
07/05/2018 10:47:40.366,2048
07/05/2018 10:47:40.370,2048
07/05/2018 10:47:40.374,2049
07/05/2018 10:47:40.378,2049
07/05/2018 10:47:40.382,2048
07/05/2018 10:47:40.386,2047
07/05/2018 10:47:40.390,2043
07/05/2018 10:47:40.394,2040
07/05/2018 10:47:40.398,2038
07/05/2018 10:47:40.402,2037
07/05/2018 10:47:40.406,2038
07/05/2018 10:47:40.410,2038
07/05/2018 10:47:40.414,2039
07/05/2018 10:47:40.418,2039
07/05/2018 10:47:40.422,2038
07/05/2018 10:47:40.426,2038
07/05/2018 10:47:40.430,2039
07/05/2018 10:47:40.434,2039
07/05/2018 10:47:40.438,2040
07/05/2018 10:47:40.442,2040
07/05/2018 10:47:40.446,2039
07/05/2018 10:47:40.450,2037
07/05/2018 10:47:40.454,2033
07/05/2018 10:47:40.458,2031
07/05/2018 10:47:40.462,2034
07/05/2018 10:47:40.466,2048
07/05/2018 10:47:40.470,2078
07/05/2018 10:47:40.474,2127
07/05/2018 10:47:40.478,2193
07/05/2018 10:47:40.482,2269
07/05/2018 10:47:40.486,2334
07/05/2018 10:47:40.490,2362
07/05/2018 10:47:40.494,2332
07/05/2018 10:47:40.498,2242
07/05/2018 10:47:40.502,2116
07/05/2018 10:47:40.506,1995
07/05/2018 10:47:40.510,1911
07/05/2018 10:47:40.514,1881
07/05/2018 10:47:40.518,1897
07/05/2018 10:47:40.522,1935
07/05/2018 10:47:40.526,1974
07/05/2018 10:47:40.530,2005
07/05/2018 10:47:40.534,2025
07/05/2018 10:47:40.538,2038
07/05/2018 10:47:40.542,2045
07/05/2018 10:47:40.546,2048
07/05/2018 10:47:40.550,2047
07/05/2018 10:47:40.554,2046
07/05/2018 10:47:40.558,2047
07/05/2018 10:47:40.562,2048
07/05/2018 10:47:40.566,2050
07/05/2018 10:47:40.570,2052
07/05/2018 10:47:40.574,2053
07/05/2018 10:47:40.578,2053
07/05/2018 10:47:40.582,2054
07/05/2018 10:47:40.586,2055
07/05/2018 10:47:40.590,2056
07/05/2018 10:47:40.594,2058
07/05/2018 10:47:40.598,2060
07/05/2018 10:47:40.602,2062
07/05/2018 10:47:40.606,2063
07/05/2018 10:47:40.610,2065
07/05/2018 10:47:40.614,2065
07/05/2018 10:47:40.618,2065
07/05/2018 10:47:40.622,2064
07/05/2018 10:47:40.626,2063
07/05/2018 10:47:40.630,2064
07/05/2018 10:47:40.634,2065
07/05/2018 10:47:40.638,2068
07/05/2018 10:47:40.642,2070
07/05/2018 10:47:40.646,2073
07/05/2018 10:47:40.650,2074
07/05/2018 10:47:40.654,2075
07/05/2018 10:47:40.658,2075
07/05/2018 10:47:40.662,2076
07/05/2018 10:47:40.666,2077
07/05/2018 10:47:40.670,2079
07/05/2018 10:47:40.674,2082
07/05/2018 10:47:40.678,2084
07/05/2018 10:47:40.682,2086
07/05/2018 10:47:40.686,2087
07/05/2018 10:47:40.690,2088
07/05/2018 10:47:40.694,2090
07/05/2018 10:47:40.698,2092
07/05/2018 10:47:40.702,2095
07/05/2018 10:47:40.706,2098
07/05/2018 10:47:40.710,2101
07/05/2018 10:47:40.714,2104
07/05/2018 10:47:40.718,2107
07/05/2018 10:47:40.722,2110
07/05/2018 10:47:40.726,2113
07/05/2018 10:47:40.730,2116
07/05/2018 10:47:40.734,2120
07/05/2018 10:47:40.738,2124
07/05/2018 10:47:40.742,2128
07/05/2018 10:47:40.746,2132
07/05/2018 10:47:40.750,2136
07/05/2018 10:47:40.754,2139
07/05/2018 10:47:40.758,2142
07/05/2018 10:47:40.762,2145
07/05/2018 10:47:40.766,2149
07/05/2018 10:47:40.770,2151
07/05/2018 10:47:40.774,2153
07/05/2018 10:47:40.778,2154
07/05/2018 10:47:40.782,2154
07/05/2018 10:47:40.786,2154
07/05/2018 10:47:40.790,2154
07/05/2018 10:47:40.794,2153
07/05/2018 10:47:40.798,2152
07/05/2018 10:47:40.802,2149
07/05/2018 10:47:40.806,2146
07/05/2018 10:47:40.810,2141
07/05/2018 10:47:40.814,2134
07/05/2018 10:47:40.818,2126
07/05/2018 10:47:40.822,2117
07/05/2018 10:47:40.826,2107
07/05/2018 10:47:40.830,2096
07/05/2018 10:47:40.834,2085
07/05/2018 10:47:40.838,2075
07/05/2018 10:47:40.842,2067
07/05/2018 10:47:40.846,2060
07/05/2018 10:47:40.850,2055
07/05/2018 10:47:40.854,2049
07/05/2018 10:47:40.858,2044
07/05/2018 10:47:40.862,2037
07/05/2018 10:47:40.866,2030
07/05/2018 10:47:40.870,2025
07/05/2018 10:47:40.874,2023
07/05/2018 10:47:40.878,2022
07/05/2018 10:47:40.882,2023
07/05/2018 10:47:40.886,2024
07/05/2018 10:47:40.890,2023
07/05/2018 10:47:40.894,2021
07/05/2018 10:47:40.898,2019
07/05/2018 10:47:40.902,2017
07/05/2018 10:47:40.906,2017
07/05/2018 10:47:40.910,2018
07/05/2018 10:47:40.914,2020
07/05/2018 10:47:40.918,2021
07/05/2018 10:47:40.922,2022
07/05/2018 10:47:40.926,2022
07/05/2018 10:47:40.930,2022
07/05/2018 10:47:40.934,2021
07/05/2018 10:47:40.938,2021
07/05/2018 10:47:40.942,2022
07/05/2018 10:47:40.946,2022
07/05/2018 10:47:40.950,2022
07/05/2018 10:47:40.954,2023
07/05/2018 10:47:40.958,2023
07/05/2018 10:47:40.962,2023
07/05/2018 10:47:40.966,2023
07/05/2018 10:47:40.970,2023
07/05/2018 10:47:40.974,2023
07/05/2018 10:47:40.978,2024
07/05/2018 10:47:40.982,2025
07/05/2018 10:47:40.986,2024
07/05/2018 10:47:40.990,2023
07/05/2018 10:47:40.994,2021
07/05/2018 10:47:40.998,2020
07/05/2018 10:47:41.002,2020
07/05/2018 10:47:41.006,2021
07/05/2018 10:47:41.010,2022
07/05/2018 10:47:41.014,2022
07/05/2018 10:47:41.018,2022
07/05/2018 10:47:41.022,2021
07/05/2018 10:47:41.026,2020
07/05/2018 10:47:41.030,2019
07/05/2018 10:47:41.034,2018
07/05/2018 10:47:41.038,2018
07/05/2018 10:47:41.042,2018
07/05/2018 10:47:41.046,2020
07/05/2018 10:47:41.050,2020
07/05/2018 10:47:41.054,2021
07/05/2018 10:47:41.058,2020
07/05/2018 10:47:41.062,2020
07/05/2018 10:47:41.066,2019
07/05/2018 10:47:41.070,2020
07/05/2018 10:47:41.074,2020
07/05/2018 10:47:41.078,2021
07/05/2018 10:47:41.082,2022
07/05/2018 10:47:41.086,2022
07/05/2018 10:47:41.090,2021
07/05/2018 10:47:41.094,2021
07/05/2018 10:47:41.098,2021
07/05/2018 10:47:41.102,2021
07/05/2018 10:47:41.106,2020
07/05/2018 10:47:41.110,2021
07/05/2018 10:47:41.114,2021
07/05/2018 10:47:41.118,2022
07/05/2018 10:47:41.122,2023
07/05/2018 10:47:41.126,2024
07/05/2018 10:47:41.130,2024
07/05/2018 10:47:41.134,2024
07/05/2018 10:47:41.138,2024
07/05/2018 10:47:41.142,2024
07/05/2018 10:47:41.146,2024
07/05/2018 10:47:41.150,2024
07/05/2018 10:47:41.154,2024
07/05/2018 10:47:41.158,2024
07/05/2018 10:47:41.162,2024
07/05/2018 10:47:41.166,2026
07/05/2018 10:47:41.170,2027
07/05/2018 10:47:41.174,2028
07/05/2018 10:47:41.178,2028
07/05/2018 10:47:41.182,2027
07/05/2018 10:47:41.186,2026
07/05/2018 10:47:41.190,2025
07/05/2018 10:47:41.194,2025
07/05/2018 10:47:41.198,2026
07/05/2018 10:47:41.202,2027
07/05/2018 10:47:41.206,2028
07/05/2018 10:47:41.210,2029
07/05/2018 10:47:41.214,2029
07/05/2018 10:47:41.218,2028
07/05/2018 10:47:41.222,2028
07/05/2018 10:47:41.226,2028
07/05/2018 10:47:41.230,2028
07/05/2018 10:47:41.234,2029
07/05/2018 10:47:41.238,2030
07/05/2018 10:47:41.242,2030
07/05/2018 10:47:41.246,2030
07/05/2018 10:47:41.250,2031
07/05/2018 10:47:41.254,2032
07/05/2018 10:47:41.258,2032
07/05/2018 10:47:41.262,2032
07/05/2018 10:47:41.266,2031
07/05/2018 10:47:41.270,2030
07/05/2018 10:47:41.274,2029
07/05/2018 10:47:41.278,2030
07/05/2018 10:47:41.282,2031
07/05/2018 10:47:41.286,2033
07/05/2018 10:47:41.290,2034
07/05/2018 10:47:41.294,2035
07/05/2018 10:47:41.298,2035
07/05/2018 10:47:41.302,2034
07/05/2018 10:47:41.306,2033
07/05/2018 10:47:41.310,2033
07/05/2018 10:47:41.314,2032
07/05/2018 10:47:41.318,2032
07/05/2018 10:47:41.322,2032
07/05/2018 10:47:41.326,2033
07/05/2018 10:47:41.330,2035
07/05/2018 10:47:41.334,2036
07/05/2018 10:47:41.338,2036
07/05/2018 10:47:41.342,2036
07/05/2018 10:47:41.346,2035
07/05/2018 10:47:41.350,2034
07/05/2018 10:47:41.354,2035
07/05/2018 10:47:41.358,2036
07/05/2018 10:47:41.362,2037
07/05/2018 10:47:41.366,2037
07/05/2018 10:47:41.370,2036
07/05/2018 10:47:41.374,2036
07/05/2018 10:47:41.378,2037
07/05/2018 10:47:41.382,2038
07/05/2018 10:47:41.386,2039
07/05/2018 10:47:41.390,2040
07/05/2018 10:47:41.394,2040
07/05/2018 10:47:41.398,2039
07/05/2018 10:47:41.402,2040
07/05/2018 10:47:41.406,2041
07/05/2018 10:47:41.410,2043
07/05/2018 10:47:41.414,2044
07/05/2018 10:47:41.418,2046
07/05/2018 10:47:41.422,2047
07/05/2018 10:47:41.426,2048
07/05/2018 10:47:41.430,2048
07/05/2018 10:47:41.434,2048
07/05/2018 10:47:41.438,2046
07/05/2018 10:47:41.442,2043
07/05/2018 10:47:41.446,2040
07/05/2018 10:47:41.450,2038
07/05/2018 10:47:41.454,2037
07/05/2018 10:47:41.458,2036
07/05/2018 10:47:41.462,2037
07/05/2018 10:47:41.466,2037
07/05/2018 10:47:41.470,2038
07/05/2018 10:47:41.474,2038
07/05/2018 10:47:41.478,2038
07/05/2018 10:47:41.482,2039
07/05/2018 10:47:41.486,2039
07/05/2018 10:47:41.490,2040
07/05/2018 10:47:41.494,2041
07/05/2018 10:47:41.498,2041
07/05/2018 10:47:41.502,2039
07/05/2018 10:47:41.506,2036
07/05/2018 10:47:41.510,2033
07/05/2018 10:47:41.514,2037
07/05/2018 10:47:41.518,2052
07/05/2018 10:47:41.522,2083
07/05/2018 10:47:41.526,2133
07/05/2018 10:47:41.530,2199
07/05/2018 10:47:41.534,2273
07/05/2018 10:47:41.538,2333
07/05/2018 10:47:41.542,2353
07/05/2018 10:47:41.546,2313
07/05/2018 10:47:41.550,2216
07/05/2018 10:47:41.554,2088
07/05/2018 10:47:41.558,1970
07/05/2018 10:47:41.562,1896
07/05/2018 10:47:41.566,1878
07/05/2018 10:47:41.570,1902
07/05/2018 10:47:41.574,1943
07/05/2018 10:47:41.578,1981
07/05/2018 10:47:41.582,2008
07/05/2018 10:47:41.586,2024
07/05/2018 10:47:41.590,2036
07/05/2018 10:47:41.594,2044
07/05/2018 10:47:41.598,2048
07/05/2018 10:47:41.602,2049
07/05/2018 10:47:41.606,2050
07/05/2018 10:47:41.610,2051
07/05/2018 10:47:41.614,2053
07/05/2018 10:47:41.618,2054
07/05/2018 10:47:41.622,2054
07/05/2018 10:47:41.626,2055
07/05/2018 10:47:41.630,2056
07/05/2018 10:47:41.634,2058
07/05/2018 10:47:41.638,2059
07/05/2018 10:47:41.642,2060
07/05/2018 10:47:41.646,2061
07/05/2018 10:47:41.650,2062
07/05/2018 10:47:41.654,2064
07/05/2018 10:47:41.658,2065
07/05/2018 10:47:41.662,2066
07/05/2018 10:47:41.666,2066
07/05/2018 10:47:41.670,2066
07/05/2018 10:47:41.674,2066
07/05/2018 10:47:41.678,2067
07/05/2018 10:47:41.682,2070
07/05/2018 10:47:41.686,2072
07/05/2018 10:47:41.690,2073
07/05/2018 10:47:41.694,2074
07/05/2018 10:47:41.698,2074
07/05/2018 10:47:41.702,2075
07/05/2018 10:47:41.706,2076
07/05/2018 10:47:41.710,2078
07/05/2018 10:47:41.714,2079
07/05/2018 10:47:41.718,2081
07/05/2018 10:47:41.722,2083
07/05/2018 10:47:41.726,2084
07/05/2018 10:47:41.730,2087
07/05/2018 10:47:41.734,2089
07/05/2018 10:47:41.738,2091
07/05/2018 10:47:41.742,2093
07/05/2018 10:47:41.746,2094
07/05/2018 10:47:41.750,2096
07/05/2018 10:47:41.754,2098
07/05/2018 10:47:41.758,2101
07/05/2018 10:47:41.762,2105
07/05/2018 10:47:41.766,2109
07/05/2018 10:47:41.770,2112
07/05/2018 10:47:41.774,2115
07/05/2018 10:47:41.778,2118
07/05/2018 10:47:41.782,2121
07/05/2018 10:47:41.786,2124
07/05/2018 10:47:41.790,2128
07/05/2018 10:47:41.794,2132
07/05/2018 10:47:41.798,2137
07/05/2018 10:47:41.802,2141
07/05/2018 10:47:41.806,2145
07/05/2018 10:47:41.810,2148
07/05/2018 10:47:41.814,2150
07/05/2018 10:47:41.818,2152
07/05/2018 10:47:41.822,2153
07/05/2018 10:47:41.826,2154
07/05/2018 10:47:41.830,2156
07/05/2018 10:47:41.834,2157
07/05/2018 10:47:41.838,2157
07/05/2018 10:47:41.842,2157
07/05/2018 10:47:41.846,2156
07/05/2018 10:47:41.850,2155
07/05/2018 10:47:41.854,2152
07/05/2018 10:47:41.858,2148
07/05/2018 10:47:41.862,2142
07/05/2018 10:47:41.866,2134
07/05/2018 10:47:41.870,2125
07/05/2018 10:47:41.874,2116
07/05/2018 10:47:41.878,2107
07/05/2018 10:47:41.882,2099
07/05/2018 10:47:41.886,2089
07/05/2018 10:47:41.890,2080
07/05/2018 10:47:41.894,2070
07/05/2018 10:47:41.898,2061
07/05/2018 10:47:41.902,2053
07/05/2018 10:47:41.906,2048
07/05/2018 10:47:41.910,2043
07/05/2018 10:47:41.914,2039
07/05/2018 10:47:41.918,2036
07/05/2018 10:47:41.922,2033
07/05/2018 10:47:41.926,2030
07/05/2018 10:47:41.930,2028
07/05/2018 10:47:41.934,2026
07/05/2018 10:47:41.938,2025
07/05/2018 10:47:41.942,2024
07/05/2018 10:47:41.946,2025
07/05/2018 10:47:41.950,2025
07/05/2018 10:47:41.954,2024
07/05/2018 10:47:41.958,2024
07/05/2018 10:47:41.962,2024
07/05/2018 10:47:41.966,2025
07/05/2018 10:47:41.970,2026
07/05/2018 10:47:41.974,2027
07/05/2018 10:47:41.978,2028
07/05/2018 10:47:41.982,2028
07/05/2018 10:47:41.986,2027
07/05/2018 10:47:41.990,2027
07/05/2018 10:47:41.994,2028
07/05/2018 10:47:41.998,2029
07/05/2018 10:47:42.002,2030
07/05/2018 10:47:42.006,2031
07/05/2018 10:47:42.010,2031
07/05/2018 10:47:42.014,2031
07/05/2018 10:47:42.018,2030
07/05/2018 10:47:42.022,2029
07/05/2018 10:47:42.026,2028
07/05/2018 10:47:42.030,2028
07/05/2018 10:47:42.034,2028
07/05/2018 10:47:42.038,2029
07/05/2018 10:47:42.042,2029
07/05/2018 10:47:42.046,2029
07/05/2018 10:47:42.050,2029
07/05/2018 10:47:42.054,2028
07/05/2018 10:47:42.058,2027
07/05/2018 10:47:42.062,2026
07/05/2018 10:47:42.066,2026
07/05/2018 10:47:42.070,2025
07/05/2018 10:47:42.074,2025
07/05/2018 10:47:42.078,2025
07/05/2018 10:47:42.082,2025
07/05/2018 10:47:42.086,2025
07/05/2018 10:47:42.090,2026
07/05/2018 10:47:42.094,2026
07/05/2018 10:47:42.098,2026
07/05/2018 10:47:42.102,2026
07/05/2018 10:47:42.106,2025
07/05/2018 10:47:42.110,2025
07/05/2018 10:47:42.114,2025
07/05/2018 10:47:42.118,2025
07/05/2018 10:47:42.122,2026
07/05/2018 10:47:42.126,2027
07/05/2018 10:47:42.130,2026
07/05/2018 10:47:42.134,2026
07/05/2018 10:47:42.138,2026
07/05/2018 10:47:42.142,2026
07/05/2018 10:47:42.146,2027
07/05/2018 10:47:42.150,2027
07/05/2018 10:47:42.154,2027
07/05/2018 10:47:42.158,2027
07/05/2018 10:47:42.162,2027
07/05/2018 10:47:42.166,2028
07/05/2018 10:47:42.170,2029
07/05/2018 10:47:42.174,2029
07/05/2018 10:47:42.178,2030
07/05/2018 10:47:42.182,2029
07/05/2018 10:47:42.186,2028
07/05/2018 10:47:42.190,2028
07/05/2018 10:47:42.194,2029
07/05/2018 10:47:42.198,2029
07/05/2018 10:47:42.202,2030
07/05/2018 10:47:42.206,2031
07/05/2018 10:47:42.210,2031
07/05/2018 10:47:42.214,2031
07/05/2018 10:47:42.218,2031
07/05/2018 10:47:42.222,2031
07/05/2018 10:47:42.226,2031
07/05/2018 10:47:42.230,2031
07/05/2018 10:47:42.234,2031
07/05/2018 10:47:42.238,2031
07/05/2018 10:47:42.242,2032
07/05/2018 10:47:42.246,2032
07/05/2018 10:47:42.250,2032
07/05/2018 10:47:42.254,2033
07/05/2018 10:47:42.258,2033
07/05/2018 10:47:42.262,2033
07/05/2018 10:47:42.266,2033
07/05/2018 10:47:42.270,2033
07/05/2018 10:47:42.274,2033
07/05/2018 10:47:42.278,2032
07/05/2018 10:47:42.282,2032
07/05/2018 10:47:42.286,2033
07/05/2018 10:47:42.290,2034
07/05/2018 10:47:42.294,2035
07/05/2018 10:47:42.298,2035
07/05/2018 10:47:42.302,2035
07/05/2018 10:47:42.306,2035
07/05/2018 10:47:42.310,2034
07/05/2018 10:47:42.314,2035
07/05/2018 10:47:42.318,2035
07/05/2018 10:47:42.322,2036
07/05/2018 10:47:42.326,2037
07/05/2018 10:47:42.330,2037
07/05/2018 10:47:42.334,2037
07/05/2018 10:47:42.338,2037
07/05/2018 10:47:42.342,2037
07/05/2018 10:47:42.346,2036
07/05/2018 10:47:42.350,2036
07/05/2018 10:47:42.354,2037
07/05/2018 10:47:42.358,2038
07/05/2018 10:47:42.362,2038
07/05/2018 10:47:42.366,2039
07/05/2018 10:47:42.370,2039
07/05/2018 10:47:42.374,2039
07/05/2018 10:47:42.378,2038
07/05/2018 10:47:42.382,2038
07/05/2018 10:47:42.386,2038
07/05/2018 10:47:42.390,2038
07/05/2018 10:47:42.394,2038
07/05/2018 10:47:42.398,2038
07/05/2018 10:47:42.402,2039
07/05/2018 10:47:42.406,2040
07/05/2018 10:47:42.410,2041
07/05/2018 10:47:42.414,2041
07/05/2018 10:47:42.418,2041
07/05/2018 10:47:42.422,2041
07/05/2018 10:47:42.426,2040
07/05/2018 10:47:42.430,2040
07/05/2018 10:47:42.434,2040
07/05/2018 10:47:42.438,2040
07/05/2018 10:47:42.442,2041
07/05/2018 10:47:42.446,2041
07/05/2018 10:47:42.450,2043
07/05/2018 10:47:42.454,2044
07/05/2018 10:47:42.458,2044
07/05/2018 10:47:42.462,2044
07/05/2018 10:47:42.466,2043
07/05/2018 10:47:42.470,2042
07/05/2018 10:47:42.474,2041
07/05/2018 10:47:42.478,2042
07/05/2018 10:47:42.482,2042
07/05/2018 10:47:42.486,2043
07/05/2018 10:47:42.490,2044
07/05/2018 10:47:42.494,2045
07/05/2018 10:47:42.498,2045
07/05/2018 10:47:42.502,2045
07/05/2018 10:47:42.506,2045
07/05/2018 10:47:42.510,2045
07/05/2018 10:47:42.514,2046
07/05/2018 10:47:42.518,2047
07/05/2018 10:47:42.522,2048
07/05/2018 10:47:42.526,2048
07/05/2018 10:47:42.530,2050
07/05/2018 10:47:42.534,2053
07/05/2018 10:47:42.538,2055
07/05/2018 10:47:42.542,2056
07/05/2018 10:47:42.546,2055
07/05/2018 10:47:42.550,2053
07/05/2018 10:47:42.554,2049
07/05/2018 10:47:42.558,2047
07/05/2018 10:47:42.562,2045
07/05/2018 10:47:42.566,2044
07/05/2018 10:47:42.570,2044
07/05/2018 10:47:42.574,2044
07/05/2018 10:47:42.578,2044
07/05/2018 10:47:42.582,2043
07/05/2018 10:47:42.586,2043
07/05/2018 10:47:42.590,2042
07/05/2018 10:47:42.594,2043
07/05/2018 10:47:42.598,2044
07/05/2018 10:47:42.602,2045
07/05/2018 10:47:42.606,2046
07/05/2018 10:47:42.610,2047
07/05/2018 10:47:42.614,2045
07/05/2018 10:47:42.618,2041
07/05/2018 10:47:42.622,2037
07/05/2018 10:47:42.626,2036
07/05/2018 10:47:42.630,2044
07/05/2018 10:47:42.634,2062
07/05/2018 10:47:42.638,2096
07/05/2018 10:47:42.642,2145
07/05/2018 10:47:42.646,2206
07/05/2018 10:47:42.650,2272
07/05/2018 10:47:42.654,2322
07/05/2018 10:47:42.658,2333
07/05/2018 10:47:42.662,2288
07/05/2018 10:47:42.666,2192
07/05/2018 10:47:42.670,2072
07/05/2018 10:47:42.674,1965
07/05/2018 10:47:42.678,1902
07/05/2018 10:47:42.682,1892
07/05/2018 10:47:42.686,1921
07/05/2018 10:47:42.690,1966
07/05/2018 10:47:42.694,2006
07/05/2018 10:47:42.698,2031
07/05/2018 10:47:42.702,2045
07/05/2018 10:47:42.706,2050
07/05/2018 10:47:42.710,2053
07/05/2018 10:47:42.714,2053
07/05/2018 10:47:42.718,2054
07/05/2018 10:47:42.722,2055
07/05/2018 10:47:42.726,2057
07/05/2018 10:47:42.730,2058
07/05/2018 10:47:42.734,2059
07/05/2018 10:47:42.738,2059
07/05/2018 10:47:42.742,2060
07/05/2018 10:47:42.746,2061
07/05/2018 10:47:42.750,2062
07/05/2018 10:47:42.754,2064
07/05/2018 10:47:42.758,2065
07/05/2018 10:47:42.762,2066
07/05/2018 10:47:42.766,2067
07/05/2018 10:47:42.770,2068
07/05/2018 10:47:42.774,2068
07/05/2018 10:47:42.778,2069
07/05/2018 10:47:42.782,2069
07/05/2018 10:47:42.786,2069
07/05/2018 10:47:42.790,2070
07/05/2018 10:47:42.794,2072
07/05/2018 10:47:42.798,2074
07/05/2018 10:47:42.802,2076
07/05/2018 10:47:42.806,2077
07/05/2018 10:47:42.810,2078
07/05/2018 10:47:42.814,2078
07/05/2018 10:47:42.818,2078
07/05/2018 10:47:42.822,2079
07/05/2018 10:47:42.826,2080
07/05/2018 10:47:42.830,2081
07/05/2018 10:47:42.834,2083
07/05/2018 10:47:42.838,2085
07/05/2018 10:47:42.842,2088
07/05/2018 10:47:42.846,2092
07/05/2018 10:47:42.850,2094
07/05/2018 10:47:42.854,2096
07/05/2018 10:47:42.858,2098
07/05/2018 10:47:42.862,2099
07/05/2018 10:47:42.866,2100
07/05/2018 10:47:42.870,2102
07/05/2018 10:47:42.874,2104
07/05/2018 10:47:42.878,2107
07/05/2018 10:47:42.882,2111
07/05/2018 10:47:42.886,2116
07/05/2018 10:47:42.890,2120
07/05/2018 10:47:42.894,2124
07/05/2018 10:47:42.898,2126
07/05/2018 10:47:42.902,2129
07/05/2018 10:47:42.906,2131
07/05/2018 10:47:42.910,2135
07/05/2018 10:47:42.914,2140
07/05/2018 10:47:42.918,2145
07/05/2018 10:47:42.922,2149
07/05/2018 10:47:42.926,2152
07/05/2018 10:47:42.930,2154
07/05/2018 10:47:42.934,2156
07/05/2018 10:47:42.938,2158
07/05/2018 10:47:42.942,2160
07/05/2018 10:47:42.946,2161
07/05/2018 10:47:42.950,2161
07/05/2018 10:47:42.954,2161
07/05/2018 10:47:42.958,2160
07/05/2018 10:47:42.962,2160
07/05/2018 10:47:42.966,2159
07/05/2018 10:47:42.970,2156
07/05/2018 10:47:42.974,2152
07/05/2018 10:47:42.978,2145
07/05/2018 10:47:42.982,2138
07/05/2018 10:47:42.986,2130
07/05/2018 10:47:42.990,2120
07/05/2018 10:47:42.994,2111
07/05/2018 10:47:42.998,2101
07/05/2018 10:47:43.002,2092
07/05/2018 10:47:43.006,2084
07/05/2018 10:47:43.010,2076
07/05/2018 10:47:43.014,2068
07/05/2018 10:47:43.018,2061
07/05/2018 10:47:43.022,2054
07/05/2018 10:47:43.026,2048
07/05/2018 10:47:43.030,2043
07/05/2018 10:47:43.034,2039
07/05/2018 10:47:43.038,2037
07/05/2018 10:47:43.042,2035
07/05/2018 10:47:43.046,2033
07/05/2018 10:47:43.050,2031
07/05/2018 10:47:43.054,2030
07/05/2018 10:47:43.058,2028
07/05/2018 10:47:43.062,2027
07/05/2018 10:47:43.066,2026
07/05/2018 10:47:43.070,2026
07/05/2018 10:47:43.074,2026
07/05/2018 10:47:43.078,2026
07/05/2018 10:47:43.082,2027
07/05/2018 10:47:43.086,2027
07/05/2018 10:47:43.090,2028
07/05/2018 10:47:43.094,2028
07/05/2018 10:47:43.098,2028
07/05/2018 10:47:43.102,2029
07/05/2018 10:47:43.106,2029
07/05/2018 10:47:43.110,2029
07/05/2018 10:47:43.114,2028
07/05/2018 10:47:43.118,2028
07/05/2018 10:47:43.122,2028
07/05/2018 10:47:43.126,2028
07/05/2018 10:47:43.130,2030
07/05/2018 10:47:43.134,2031
07/05/2018 10:47:43.138,2031
07/05/2018 10:47:43.142,2030
07/05/2018 10:47:43.146,2029
07/05/2018 10:47:43.150,2028
07/05/2018 10:47:43.154,2027
07/05/2018 10:47:43.158,2028
07/05/2018 10:47:43.162,2029
07/05/2018 10:47:43.166,2030
07/05/2018 10:47:43.170,2031
07/05/2018 10:47:43.174,2030
07/05/2018 10:47:43.178,2029
07/05/2018 10:47:43.182,2027
07/05/2018 10:47:43.186,2026
07/05/2018 10:47:43.190,2025
07/05/2018 10:47:43.194,2025
07/05/2018 10:47:43.198,2026
07/05/2018 10:47:43.202,2026
07/05/2018 10:47:43.206,2026
07/05/2018 10:47:43.210,2026
07/05/2018 10:47:43.214,2026
07/05/2018 10:47:43.218,2026
07/05/2018 10:47:43.222,2025
07/05/2018 10:47:43.226,2025
07/05/2018 10:47:43.230,2024
07/05/2018 10:47:43.234,2024
07/05/2018 10:47:43.238,2024
07/05/2018 10:47:43.242,2025
07/05/2018 10:47:43.246,2026
07/05/2018 10:47:43.250,2026
07/05/2018 10:47:43.254,2027
07/05/2018 10:47:43.258,2027
07/05/2018 10:47:43.262,2027
07/05/2018 10:47:43.266,2027
07/05/2018 10:47:43.270,2026
07/05/2018 10:47:43.274,2026
07/05/2018 10:47:43.278,2026
07/05/2018 10:47:43.282,2027
07/05/2018 10:47:43.286,2028
07/05/2018 10:47:43.290,2029
07/05/2018 10:47:43.294,2029
07/05/2018 10:47:43.298,2029
07/05/2018 10:47:43.302,2028
07/05/2018 10:47:43.306,2028
07/05/2018 10:47:43.310,2027
07/05/2018 10:47:43.314,2027
07/05/2018 10:47:43.318,2028
07/05/2018 10:47:43.322,2029
07/05/2018 10:47:43.326,2031
07/05/2018 10:47:43.330,2031
07/05/2018 10:47:43.334,2031
07/05/2018 10:47:43.338,2030
07/05/2018 10:47:43.342,2029
07/05/2018 10:47:43.346,2028
07/05/2018 10:47:43.350,2028
07/05/2018 10:47:43.354,2028
07/05/2018 10:47:43.358,2029
07/05/2018 10:47:43.362,2031
07/05/2018 10:47:43.366,2032
07/05/2018 10:47:43.370,2033
07/05/2018 10:47:43.374,2033
07/05/2018 10:47:43.378,2033
07/05/2018 10:47:43.382,2032
07/05/2018 10:47:43.386,2031
07/05/2018 10:47:43.390,2031
07/05/2018 10:47:43.394,2031
07/05/2018 10:47:43.398,2032
07/05/2018 10:47:43.402,2033
